dreg	ab	as	riskav	horizon	age	age2	nwhite	female	college	married	children	empl	selfempl	retired	advisor	wkfinance	health_exc	nfininst	future_bett	w95	w98	w01	w04	w07	w10	w13	w16	effcohort	spret	vix	inco	inco2	wthfin	wthfin2	wthreal	wthreal2	debt	debt2	home	peso
2	0	0	1	2	.69	.4761	0	0	1	1	1	0	0	1	0	0	1	6	1	0	0	0	0	0	0	0	1	.1162497	.4331469	15.62944	.0880109	.0077459	1.025324	1.05129	3.068983	9.418654	2.91061	8.47165	1	902.6207
1	0	.9928812	2	4	.54	.2916	0	0	1	1	1	1	0	0	0	1	0	6	1	0	0	0	0	0	0	0	1	.1154853	.4331469	15.62944	.0804273	.0064685	.3556024	.1264531	.5800006	.3364007	.1604167	.0257335	1	14047.13
1	.0308647	.5864301	1	4	.42	.1764	0	0	1	1	1	0	1	0	0	0	1	4	0	0	0	0	0	0	0	0	1	.1131305	.4331469	15.62944	0	0	.7579888	.5745471	.9677361	.9365132	1.080448	1.167368	1	1104.989
1	.1064855	.3975293	1	2	.56	.3136	0	0	1	1	0	1	0	0	1	0	0	4	1	0	0	0	0	0	0	0	1	.1155027	.4331469	15.62944	1.386294	1.921812	2.844328	8.090201	3.02965	9.178782	0	0	1	113.0161
2	0	0	3	2	.79	.6241	1	0	1	1	0	0	0	1	1	0	1	2	0	0	0	0	0	0	0	0	1	.117603	.4331469	15.62944	.0584576	.0034173	.1089889	.0118786	.2754702	.0758838	0	0	1	34820.47
1	.0368495	.5093638	2	2	.65	.4225	0	0	0	1	0	0	1	0	1	0	0	3	1	0	0	0	0	0	0	0	1	.1157457	.4331469	15.62944	.0953102	.009084	2.763485	7.636849	3.09716	9.5924	0	0	1	2556.642
1	.7583883	.1970453	3	3	.55	.3025	0	0	0	1	1	1	0	0	1	0	0	7	0	0	0	0	0	0	0	0	1	.1154994	.4331469	15.62944	.0695261	.0048339	.0928872	.008628	.2395191	.0573694	.0743651	.0055302	0	19185.81
1	.3020979	.1594406	2	3	.7	.49	0	0	1	1	0	0	1	0	0	0	0	3	1	0	0	0	0	0	0	0	1	.1163747	.4331469	15.62944	.4817963	.2321277	1.025145	1.050923	1.3539	1.833045	0	0	1	567.2451
1	.040402	.8332912	2	4	.61	.3721	0	0	1	1	0	0	0	1	0	0	0	12	1	0	0	0	0	0	0	0	1	.1155053	.4331469	15.62944	.1241626	.0154164	1.601446	2.564629	2.50196	6.259805	.4079952	.1664601	1	8720.709
1	.3032998	.1299856	3	1	.77	.5929	0	0	0	1	0	0	0	1	1	0	0	2	0	0	0	0	0	0	0	0	1	.1173918	.4331469	15.62944	.027226	.0007413	.1305018	.0170307	.2440435	.0595572	0	0	1	34562.2
2	0	0	1	4	.42	.1764	0	0	1	1	1	1	0	0	0	0	0	8	0	0	0	0	0	0	0	0	1	.1131305	.4331469	15.62944	.2482653	.0616357	.2971372	.0882905	.3715633	.1380593	.298622	.0891751	1	19205.83
1	.8129032	.0903226	3	1	.6	.36	0	0	1	1	0	1	0	0	0	0	0	7	1	0	0	0	0	0	0	0	1	.1155016	.4331469	15.62944	.0878277	.0077137	.1441003	.0207649	.3030631	.0918472	.3371863	.1136946	1	20864.73
1	0	.0915356	2	4	.44	.1936	0	0	1	1	1	1	0	0	1	0	0	6	1	0	0	0	0	0	0	0	1	.1139895	.4331469	15.62944	.0934903	.0087404	.3939807	.1552208	.5021511	.2521557	.1227485	.0150672	1	14396.92
1	0	.096146	1	4	.52	.2704	0	0	1	1	1	0	1	0	1	0	1	8	0	0	0	0	0	0	0	0	1	.1154189	.4331469	15.62944	.08158	.0066553	2.433688	5.922838	3.279348	10.75412	.3077788	.0947278	1	8426.667
1	.3203517	.169598	1	3	.45	.2025	0	0	1	1	1	1	0	0	0	0	0	4	1	0	0	0	0	0	0	0	1	.114339	.4331469	15.62944	.1864796	.0347746	.3350427	.1122536	.6846107	.4686918	.117783	.0138728	1	19222.7
1	.1238095	.6761905	2	2	.56	.3136	0	0	1	1	0	1	0	0	0	0	0	9	0	0	0	0	0	0	0	0	1	.1155027	.4331469	15.62944	.2031041	.0412513	.4219944	.1780793	.8237366	.678542	.375693	.1411452	1	8647.083
2	0	0	3	2	.67	.4489	1	0	1	1	1	1	0	0	0	0	0	5	0	0	0	0	0	0	0	0	1	.1159738	.4331469	15.62944	.1061602	.01127	.1593514	.0253929	.1593513	.0253928	0	0	0	29905.55
1	.6697918	.1649511	3	3	.65	.4225	1	0	1	0	0	0	1	0	1	0	0	11	0	0	0	0	0	0	0	0	1	.1157457	.4331469	15.62944	.0938364	.0088053	.5492272	.3016505	1.089812	1.187689	.1280414	.0163946	1	18569.2
2	0	0	2	4	.35	.1225	1	1	1	0	0	1	0	0	0	0	0	5	0	0	0	0	0	0	0	0	1	.1081821	.4331469	15.62944	.0219572	.0004821	.1035128	.0107149	.7462423	.5568776	0	0	1	18674.79
2	0	0	3	4	.44	.1936	0	1	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	.1139895	.4331469	15.62944	.0843411	.0071134	.0514666	.0026488	.0514665	.0026488	0	0	0	14923.65
1	0	.3347972	2	1	.24	.0576	0	1	1	0	1	1	0	0	0	0	1	4	0	0	0	0	0	0	0	0	1	.1014983	.4331469	15.62944	.0465018	.0021624	.0745693	.0055606	.096237	.0092616	.0874613	.0076495	1	40360.93
1	0	.1168224	2	3	.76	.5776	0	1	1	0	0	0	0	1	0	0	0	3	1	0	0	0	0	0	0	0	1	.1172645	.4331469	15.62944	.0176434	.0003113	.278389	.0775005	.3548731	.1259349	0	0	1	31742.17
1	0	.9280113	3	1	.46	.2116	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	.1146438	.4331469	15.62944	.0497421	.0024743	.087846	.0077169	.2084927	.0434692	.14842	.0220285	1	27566.98
1	.3823686	.5853161	2	4	.49	.2401	0	0	0	1	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	.1152079	.4331469	15.62944	.1449658	.0210151	.446735	.1995722	.4996835	.2496836	.2738367	.0749865	1	17177.81
1	.673673	.0471338	1	3	.75	.5625	0	0	1	1	0	0	1	0	0	1	1	4	0	0	0	0	0	0	0	0	1	.117122	.4331469	15.62944	.0291801	.0008515	.3859424	.1489516	2.381581	5.671928	0	0	1	6385.157
2	0	0	3	1	.55	.3025	0	1	0	0	0	1	0	0	0	0	1	3	0	0	0	0	0	0	0	0	1	.1154994	.4331469	15.62944	.0468836	.0021981	.0739937	.0054751	.1627988	.0265035	0	0	0	22021.69
1	0	.9930414	1	3	.6	.36	0	0	1	1	0	0	1	0	1	0	0	5	0	0	0	0	0	0	0	0	1	.1155016	.4331469	15.62944	.2212217	.048939	1.504873	2.264642	1.804771	3.257198	.217045	.0471085	1	19019.63
2	0	0	2	1	.5	.25	0	0	0	0	0	1	0	0	0	0	0	3	1	0	0	0	0	0	0	0	1	.1153094	.4331469	15.62944	.0487902	.0023805	.0662558	.0043898	.1976205	.0390539	0	0	1	31418.31
1	0	.16	3	2	.71	.5041	0	0	1	1	0	1	0	0	0	0	0	3	1	0	0	0	0	0	0	0	1	.1165057	.4331469	15.62944	.0243609	.0005935	.0487902	.0023805	.0607187	.0036868	.0698991	.0048859	1	30334.86
1	0	.494785	1	3	.25	.0625	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	.1018397	.4331469	15.62944	.008821	.0000778	.0962679	.0092675	.1493281	.0222989	0	0	1	38156.25
1	0	.0328386	3	2	.62	.3844	0	1	0	0	0	1	0	0	1	0	1	2	0	0	0	0	0	0	0	0	1	.1155451	.4331469	15.62944	.0314987	.0009922	.2386231	.056941	.4608997	.2124285	.0089597	.0000803	1	17160.46
1	.2068742	.5072381	3	4	.74	.5476	0	0	0	1	0	0	0	1	1	0	1	2	0	0	0	0	0	0	0	0	1	.1169636	.4331469	15.62944	.0758493	.0057531	.2209812	.0488327	.3331093	.1109618	.0998453	.0099691	1	21952.5
1	0	.8654708	1	4	.72	.5184	0	0	1	1	0	0	1	0	1	0	1	6	0	0	0	0	0	0	0	0	1	.1166471	.4331469	15.62944	.1754648	.0307879	.8492959	.7213035	1.942412	3.772966	.0760347	.0057813	1	12670.67
1	.5013818	.389067	1	4	.64	.4096	0	1	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0	0	1	.1156672	.4331469	15.62944	.0127188	.0001618	.3088367	.0953801	.4711528	.2219849	0	0	1	17163.46
1	.1279126	.7938515	3	4	.63	.3969	0	0	1	1	0	0	1	0	1	0	1	5	0	0	0	0	0	0	0	0	1	.1156016	.4331469	15.62944	.8055826	.6489633	3.008264	9.049654	3.171424	10.05793	.8654184	.748949	1	4473.64
1	0	.3045981	2	1	.51	.2601	0	0	1	1	1	1	0	0	0	0	0	9	0	0	0	0	0	0	0	0	1	.1153735	.4331469	15.62944	.1510029	.0228019	.4038638	.163106	.5442989	.2962613	.3178717	.1010424	1	22904.3
2	0	0	2	3	.38	.1444	0	0	1	1	1	1	0	0	0	0	1	2	0	0	0	0	0	0	0	0	1	.1105218	.4331469	15.62944	.1401966	.0196551	.0667236	.004452	.1897935	.0360216	.1906204	.0363361	1	22722.41
1	0	.6159989	1	4	.51	.2601	0	0	0	1	1	0	1	0	0	0	0	6	0	0	0	0	0	0	0	0	1	.1153735	.4331469	15.62944	.0620354	.0038484	.0736036	.0054175	.3338831	.1114779	.1310283	.0171684	1	27470.07
1	0	.4905844	2	2	.78	.6083999	0	0	1	0	0	0	1	0	1	0	1	4	1	0	0	0	0	0	0	0	1	.1175107	.4331469	15.62944	.2323808	.0540008	.9910271	.9821346	1.179915	1.3922	.3271431	.1070226	1	20351.19
2	0	0	2	3	.37	.1369	0	0	0	1	1	1	0	0	0	0	0	9	0	0	0	0	0	0	0	0	1	.1097407	.4331469	15.62944	.0468836	.0021981	.0766832	.0058803	.1119884	.0125414	.0384512	.0014785	1	30169.35
2	0	0	1	3	.32	.1024	1	0	1	1	1	1	0	0	0	1	0	6	0	0	0	0	0	0	0	0	1	.1058215	.4331469	15.62944	.269569	.0726674	.1361205	.0185288	.1361204	.0185288	0	0	0	28605.56
1	0	.9936306	2	3	.59	.3481	0	0	1	1	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	.1155068	.4331469	15.62944	.0594003	.0035284	.1458305	.0212665	.1779787	.0316764	.0413339	.0017085	1	19815.48
1	0	.0032949	1	2	.54	.2916	0	1	1	0	1	1	0	0	1	0	0	3	0	0	0	0	0	0	0	0	1	.1154853	.4331469	15.62944	.0582689	.0033953	.1145779	.0131281	.2401186	.0576569	0	0	1	28567.98
1	.0133116	.0754326	2	3	.3	.09	0	0	1	1	1	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	1	.1043908	.4331469	15.62944	.0953102	.009084	.0654225	.0042801	.1201003	.0144241	.1655144	.027395	1	32950.6
1	0	.9926316	2	2	.56	.3136	1	0	1	1	0	0	0	0	0	0	1	6	0	0	0	0	0	0	0	0	1	.1155027	.4331469	15.62944	.1423672	.0202684	.6678294	.4459961	.7880024	.6209478	.2151114	.0462729	1	26503.14
1	.2128666	.3122044	1	3	.42	.1764	0	0	1	0	1	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	1	.1131305	.4331469	15.62944	.0953102	.009084	1.654029	2.735811	2.657318	7.061339	0	0	1	3299.856
1	.0950588	.1157491	2	3	.41	.1681	0	0	1	1	0	1	0	0	1	0	1	5	0	0	0	0	0	0	0	0	1	.1125384	.4331469	15.62944	.1912813	.0365885	.7969395	.6351126	.9169862	.8408636	.2941611	.0865307	1	24293.55
2	0	0	2	4	.55	.3025	0	0	1	1	1	0	1	0	1	1	1	1	0	0	0	0	0	0	0	0	1	.1154994	.4331469	15.62944	.0487902	.0023805	1.203817	1.449175	3.83369	14.69718	0	0	1	142.457
1	.0721225	.6049455	2	3	.33	.1089	0	0	1	1	0	1	0	0	0	0	1	2	0	0	0	0	0	0	0	0	1	.1065763	.4331469	15.62944	.0574195	.003297	.1854998	.0344102	.1854997	.0344101	0	0	0	23741.79
1	.2697161	.3958991	2	3	.43	.1849	1	0	1	1	1	0	1	0	0	0	0	3	1	0	0	0	0	0	0	0	1	.1135966	.4331469	15.62944	.1799855	.0323948	.2753564	.0758212	.4618453	.2133011	.2851789	.081327	1	3866.075
1	0	.3574812	2	1	.42	.1764	0	0	0	1	1	1	0	0	0	0	1	6	0	0	0	0	0	0	0	0	1	.1131305	.4331469	15.62944	.2191355	.0480204	.0649788	.0042222	.2739404	.0750433	.2639015	.069644	1	19124.44
1	.5195639	.4208845	2	3	.59	.3481	0	0	1	1	0	0	0	1	1	0	1	5	0	0	0	0	0	0	0	0	1	.1155068	.4331469	15.62944	.1758003	.0309058	2.034708	4.140038	2.20821	4.876194	.210747	.0444143	1	24691.57
2	0	0	2	2	.47	.2209	1	0	1	1	1	1	0	0	1	0	1	4	0	0	0	0	0	0	0	0	1	.1148777	.4331469	15.62944	.1570037	.0246502	.0613208	.0037602	.1162173	.0135065	.1823216	.0332412	1	31110.48
1	0	.8568182	1	4	.59	.3481	0	0	1	1	0	0	1	0	1	0	1	3	1	0	0	0	0	0	0	0	1	.1155068	.4331469	15.62944	0	0	1.686399	2.843941	3.349026	11.21598	.8858315	.7846975	1	1401.341
2	0	0	1	1	.48	.2304	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	.1150576	.4331469	15.62944	.0580802	.0033733	.1149256	.0132079	.2165538	.0468955	0	0	1	30803.92
1	.0946372	.4416404	1	4	.55	.3025	0	0	1	1	1	0	1	0	1	0	1	4	0	0	0	0	0	0	0	0	1	.1154994	.4331469	15.62944	0	0	1.427916	2.038944	1.593308	2.538631	.4382549	.1920674	1	7727.039
1	.4269631	.159813	2	2	.71	.5041	0	0	1	1	0	0	0	1	1	0	1	4	1	0	0	0	0	0	0	0	1	.1165057	.4331469	15.62944	.0953102	.009084	1.130176	1.277297	1.428203	2.039765	0	0	1	9039.727
1	0	.3954283	2	2	.61	.3721	0	0	1	1	0	1	0	0	0	0	0	5	0	0	0	0	0	0	0	0	1	.1155053	.4331469	15.62944	.1343561	.0180515	.5659954	.3203508	.7472562	.5583919	0	0	1	21683.29
1	0	.4191617	3	2	.66	.4356	1	1	0	0	1	0	0	1	1	0	0	7	0	0	0	0	0	0	0	0	1	.1158489	.4331469	15.62944	.0223484	.0004995	.0771092	.0059458	.0771091	.0059458	0	0	0	24990.71
1	.0282142	.3032283	3	3	.24	.0576	0	0	1	1	0	1	0	0	0	0	1	5	0	0	0	0	0	0	0	0	1	.1014983	.4331469	15.62944	.1570037	.0246502	.0651714	.0042473	.0744968	.0055498	.2151114	.0462729	1	42788.55
1	.5100678	.3400452	2	4	.78	.6083999	1	0	1	1	0	0	0	1	1	0	1	2	0	0	0	0	0	0	0	0	1	.1175107	.4331469	15.62944	.1501427	.0225428	.998383	.9967687	1.15117	1.325192	.0971267	.0094336	1	63437.76
1	.2355885	.6598179	1	4	.44	.1936	1	0	1	1	1	0	1	0	0	1	1	13	0	0	0	0	0	0	0	0	1	.1139895	.4331469	15.62944	0	0	4.639084	21.5211	4.884449	23.85784	2.466743	6.08482	1	118.963
1	.7501306	.1875611	1	2	.73	.5329	0	0	1	1	0	0	0	1	1	0	0	3	0	0	0	0	0	0	0	0	1	.1167999	.4331469	15.62944	.0728786	.0053113	.3648028	.1330811	.4794771	.2298983	0	0	1	15572.96
1	.0020911	.1601515	1	3	.31	.0961	1	0	1	0	0	1	0	0	0	0	1	6	0	0	0	0	0	0	0	0	1	.1050935	.4331469	15.62944	.1296238	.0168023	.0781622	.0061093	.0781621	.0061093	0	0	0	25925.15
2	0	0	2	1	.58	.3364	0	1	1	0	0	1	0	0	1	0	1	2	0	0	0	0	0	0	0	0	1	.1155012	.4331469	15.62944	.0468836	.0021981	.0573798	.0032924	.0573798	.0032924	0	0	0	18077.87
1	.1456367	.4475019	1	2	.69	.4761	0	0	1	1	1	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	1	.1162497	.4331469	15.62944	.0343048	.0011768	.1729663	.0299173	.2459423	.0604876	0	0	1	26820.69
2	0	0	1	3	.62	.3844	0	0	1	1	0	0	1	0	0	0	1	2	1	0	0	0	0	0	0	0	1	.1155451	.4331469	15.62944	.0198026	.0003921	.10436	.010891	1.858327	3.45338	.5579	.3112524	1	14654.02
1	0	.3262532	2	3	.7	.49	0	0	1	0	0	0	1	0	1	0	0	5	1	0	0	0	0	0	0	0	1	.1163747	.4331469	15.62944	.4416042	.1950142	1.732752	3.002431	4.996938	24.96939	1.3091	1.713743	1	179.3922
1	0	.7799068	2	2	.37	.1369	1	0	1	1	1	1	0	0	0	0	0	8	0	0	0	0	0	0	0	0	1	.1097407	.4331469	15.62944	.2151114	.0462729	1.199121	1.437891	1.700229	2.890777	.8424289	.7096864	1	3860.684
1	0	.1947473	2	2	.22	.0484	1	0	0	0	0	0	1	0	1	0	0	7	1	0	0	0	0	0	0	0	1	.1013582	.4331469	15.62944	.0440169	.0019375	2.280402	5.200232	2.686527	7.217429	0	0	0	24691.57
1	0	.8914614	2	3	.76	.5776	1	0	1	1	0	0	0	1	0	0	0	4	1	0	0	0	0	0	0	0	1	.1172645	.4331469	15.62944	.0916672	.0084029	1.434703	2.058374	1.434703	2.058373	0	0	0	9629.584
2	0	0	1	4	.38	.1444	0	0	0	1	1	0	1	0	0	0	0	7	1	0	0	0	0	0	0	0	1	.1105218	.4331469	15.62944	.0957246	.0091632	.0695447	.0048365	.1702658	.0289904	.2186535	.0478093	1	1726.088
1	0	.3908726	2	4	.35	.1225	1	0	0	1	1	1	0	0	0	0	0	9	0	0	0	0	0	0	0	0	1	.1081821	.4331469	15.62944	.0998453	.0099691	.0904438	.0081801	.1394662	.0194508	.1781462	.0317361	1	32801.43
1	.033869	.0458228	2	4	.73	.5329	0	1	1	0	0	0	0	1	1	0	1	3	0	0	0	0	0	0	0	0	1	.1167999	.4331469	15.62944	.1147562	.013169	1.035673	1.072618	1.295412	1.678091	.0044899	.0000202	1	4768
1	.7740875	.215638	2	2	.63	.3969	1	0	0	1	0	0	0	1	0	0	0	6	0	0	0	0	0	0	0	0	1	.1156016	.4331469	15.62944	.0773313	.0059801	.1055701	.011145	.2829538	.0800629	.1570037	.0246502	1	26276.88
1	0	.2797762	3	1	.62	.3844	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	.1155451	.4331469	15.62944	.0171717	.0002949	.2233035	.0498645	.2648226	.070131	0	0	1	26307.37
1	0	.7184685	2	3	.54	.2916	0	0	1	1	1	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	.1154853	.4331469	15.62944	.0676586	.0045777	.0603046	.0036366	.1841199	.0339001	.0099503	.000099	1	22220.52
1	.0141213	.1511506	2	4	.49	.2401	0	0	1	1	1	1	0	0	0	0	1	6	0	0	0	0	0	0	0	0	1	.1152079	.4331469	15.62944	.3629027	.1316984	.3906898	.1526385	.968883	.9387344	.1922719	.0369685	1	15533.6
1	0	.370138	2	2	.55	.3025	0	0	0	1	0	1	0	0	0	0	0	6	0	0	0	0	0	0	0	0	1	.1154994	.4331469	15.62944	.0933628	.0087166	.0766832	.0058803	.1333938	.0177939	.0069756	.0000487	1	23478.18
1	.4735287	.4803371	1	2	.44	.1936	0	1	1	0	1	1	0	0	1	0	0	7	1	0	0	0	0	0	0	0	1	.1139895	.4331469	15.62944	.0662745	.0043923	.2575465	.0663302	.3914688	.1532478	0	0	1	18528.16
1	.2289833	.6358373	2	3	.52	.2704	0	1	1	0	1	0	1	0	1	0	0	5	0	0	0	0	0	0	0	0	1	.1154189	.4331469	15.62944	.1170717	.0137058	1.836513	3.37278	2.013705	4.055007	0	0	1	7321.108
1	.0001836	.0000679	3	3	.41	.1681	0	0	1	1	1	1	0	0	0	0	1	5	1	0	0	0	0	0	0	0	1	.1125384	.4331469	15.62944	.1947441	.0379253	.334828	.1121098	.4496094	.2021486	.2468601	.0609399	1	21712.6
1	.0083563	.4971239	1	4	.57	.3249	0	0	1	1	1	1	0	0	0	0	0	5	1	0	0	0	0	0	0	0	1	.1154926	.4331469	15.62944	.2665095	.0710273	1.210124	1.4644	1.280906	1.640719	.143754	.0206652	1	40431.61
1	.6276757	.3601418	3	4	.63	.3969	0	0	1	1	1	0	0	1	0	0	1	4	0	0	0	0	0	0	0	0	1	.1156016	.4331469	15.62944	1.054591	1.112162	3.616244	13.07722	4.366737	19.0684	1.534154	2.353628	1	134.3491
1	.5187776	.4341934	1	2	.8	.64	0	0	1	1	0	0	0	1	1	0	0	3	1	0	0	0	0	0	0	0	1	.1176843	.4331469	15.62944	.3920421	.153697	3.809835	14.51484	4.202466	17.66072	0	0	1	223.6584
1	.4778197	.4797074	2	3	.45	.2025	1	0	1	1	1	1	0	0	0	1	0	3	1	0	0	0	0	0	0	0	1	.114339	.4331469	15.62944	.1331313	.0177239	.3533294	.1248416	.4890705	.2391899	.1336564	.017864	1	20943.48
1	0	.3510183	1	4	.78	.6083999	1	0	1	1	0	0	1	0	0	0	1	5	1	0	0	0	0	0	0	0	1	.1175107	.4331469	15.62944	.4021262	.1617055	3.45132	11.91161	3.783644	14.31596	.6931472	.480453	1	265.4697
1	.0251085	.2445753	2	4	.41	.1681	0	0	1	1	1	0	1	0	1	0	1	4	1	0	0	0	0	0	0	0	1	.1125384	.4331469	15.62944	.1124354	.0126417	.2795995	.0781759	.4871064	.2372726	.2623643	.068835	1	16787
1	.2405751	.5179061	1	1	.54	.2916	0	0	0	1	0	1	0	0	0	0	0	7	0	0	0	0	0	0	0	0	1	.1154853	.4331469	15.62944	.1016537	.0103335	.3681785	.1355554	.5298631	.2807549	.1039996	.0108159	1	15051.79
1	.3881382	.5269768	2	3	.72	.5184	1	0	1	1	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	.1166471	.4331469	15.62944	.103639	.010741	1.832117	3.356654	1.923825	3.701102	0	0	1	24691.57
1	0	.1393035	2	1	.76	.5776	0	0	1	1	1	0	0	1	1	0	1	6	0	0	0	0	0	0	0	0	1	.1172645	.4331469	15.62944	.2492011	.0621012	.6956441	.4839207	.8535636	.7285708	.4427609	.1960372	1	27050.31
2	.6527778	0	2	3	.7	.49	0	1	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	1	.1163747	.4331469	15.62944	.0353671	.0012508	.1470397	.0216207	.2057124	.0423176	0	0	1	44841.27
1	0	.7543424	2	2	.7	.49	0	0	1	1	0	0	0	1	0	0	0	5	1	0	0	0	0	0	0	0	1	.1163747	.4331469	15.62944	.1101092	.012124	.1141319	.0130261	.2428676	.0589847	.0751075	.0056411	1	47381.82
1	.1182692	.3801282	2	2	.62	.3844	0	0	1	1	0	1	0	0	0	0	1	6	0	0	0	0	0	0	0	0	1	.1155451	.4331469	15.62944	.3001046	.0900628	1.415853	2.00464	1.574846	2.48014	.4317824	.1864361	1	7648.699
1	0	.410877	3	4	.47	.2209	1	1	1	0	1	1	0	0	0	1	0	3	0	0	0	0	0	0	0	0	1	.1148777	.4331469	15.62944	.0588348	.0034615	.1256277	.0157823	.2000468	.0400187	.2393318	.0572797	1	25618.66
1	.1109647	.7838499	2	4	.6	.36	0	0	1	1	1	0	1	0	1	0	0	3	0	0	0	0	0	0	0	0	1	.1155016	.4331469	15.62944	.6866763	.4715243	4.429736	19.62256	5.546205	30.76039	0	0	1	228.9352
2	0	0	1	3	.53	.2809	1	0	1	0	0	0	1	0	0	1	0	6	0	0	0	0	0	0	0	0	1	.1154624	.4331469	15.62944	.10436	.010891	.0490758	.0024084	1.315147	1.729613	.2623643	.068835	1	24691.57
1	.0852632	.4042105	2	4	.39	.1521	0	0	1	1	1	0	1	0	1	0	0	6	1	0	0	0	0	0	0	0	1	.1112303	.4331469	15.62944	.2554171	.0652379	.3220835	.1037378	1.335159	1.782649	.2966914	.0880258	1	12041.04
2	0	0	1	4	.39	.1521	0	0	0	1	1	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	.1112303	.4331469	15.62944	.1575677	.0248276	.0623173	.0038834	.164921	.0271989	.4478858	.2006017	1	16880.75
1	0	.9145842	1	3	.61	.3721	0	0	1	1	1	0	1	0	0	0	1	4	0	0	0	0	0	0	0	0	1	.1155053	.4331469	15.62944	.5877867	.3454932	1.348696	1.818982	1.680902	2.825432	0	0	1	1070.551
1	0	.3246233	2	3	.53	.2809	0	0	1	1	1	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	.1154624	.4331469	15.62944	.0627682	.0039398	.2582636	.0667001	.2998673	.0899204	.0802888	.0064463	1	20770.77
1	0	.8163266	1	2	.36	.1296	1	0	1	1	1	1	0	0	0	0	1	4	0	0	0	0	0	0	0	0	1	.1089583	.4331469	15.62944	.1347057	.0181456	.1371498	.0188101	.3015849	.0909535	.1354046	.0183344	1	18100.4
1	0	.7407407	1	2	.7	.49	0	0	1	1	0	0	0	1	0	0	0	3	1	0	0	0	0	0	0	0	1	.1163747	.4331469	15.62944	.0442083	.0019544	.5158132	.2660632	2.037968	4.153314	0	0	1	3360.109
1	.0851969	.5060613	1	4	.68	.4624	0	0	1	1	0	0	1	0	1	0	1	5	1	0	0	0	0	0	0	0	1	.1161109	.4331469	15.62944	.5581862	.3115718	2.757843	7.605698	3.901564	15.2222	0	0	1	117.952
1	.1772611	.1786108	2	3	.5	.25	0	0	1	1	1	0	1	0	1	0	1	7	0	0	0	0	0	0	0	0	1	.1153094	.4331469	15.62944	.0079682	.0000635	2.494325	6.221656	2.738964	7.501923	1.320635	1.744077	1	178.9028
2	0	0	2	1	.43	.1849	0	1	1	0	1	1	0	0	1	0	0	3	1	0	0	0	0	0	0	0	1	.1135966	.4331469	15.62944	.0667236	.004452	.0541093	.0029278	.0715761	.0051231	.1917767	.0367783	1	29681.85
1	.2647059	.2941177	2	3	.58	.3364	0	0	1	1	1	1	0	0	0	0	1	4	0	0	0	0	0	0	0	0	1	.1155012	.4331469	15.62944	.1672079	.0279585	.2926696	.0856555	.5364932	.2878249	0	0	1	16951.36
1	.1281061	.1207186	2	3	.32	.1024	1	0	1	1	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	.1058215	.4331469	15.62944	.1133287	.0128434	.0578537	.0033471	.0578537	.003347	0	0	0	22077.71
1	0	.8159588	1	2	.63	.3969	0	0	1	1	0	0	1	0	1	0	0	12	1	0	0	0	0	0	0	0	1	.1156016	.4331469	15.62944	.1133287	.0128434	.9376608	.8792077	2.206008	4.866471	0	0	1	7794.474
1	0	.197246	2	2	.61	.3721	0	0	0	1	0	0	1	0	1	0	1	3	0	0	0	0	0	0	0	0	1	.1155053	.4331469	15.62944	.1602463	.0256789	.4300927	.1849797	2.382597	5.676768	.1261039	.0159022	1	1677.193
1	.6545152	.3371745	2	1	.44	.1936	0	1	1	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	1	.1139895	.4331469	15.62944	.0401818	.0016146	.1659381	.0275354	.1659379	.0275354	.1222176	.0149371	1	31601.87
1	0	.3149606	1	4	.33	.1089	0	0	1	0	0	1	0	0	0	0	0	4	1	0	0	0	0	0	0	0	1	.1065763	.4331469	15.62944	.1380213	.0190499	.1743734	.0304061	.3318184	.1101035	.1354046	.0183344	1	23913.32
1	.1898219	.497201	2	2	.67	.4489	0	0	0	1	0	0	0	1	1	0	0	14	1	0	0	0	0	0	0	0	1	.1159738	.4331469	15.62944	.239804	.057506	1.086877	1.181302	1.289508	1.662831	.1345309	.0180986	1	16147.61
